,AskPrice,BidPrice,AskVolume,BidVolume
2020-12-22 13:35:57.000,4427.0,4426.0,161.0,27.0
2020-12-22 13:35:57.500,4426.0,4425.0,29.0,190.0
2020-12-22 13:35:58.000,4427.0,4425.0,161.0,181.0
2020-12-22 13:35:58.500,4426.0,4425.0,7.0,182.0
2020-12-22 13:35:59.000,4427.0,4426.0,147.0,2.0
2020-12-22 13:35:59.500,4426.0,4425.0,58.0,151.0
2020-12-22 13:36:00.000,4426.0,4425.0,103.0,59.0
2020-12-22 13:36:00.500,4426.0,4425.0,115.0,2.0
2020-12-22 13:36:01.000,4426.0,4425.0,19.0,18.0
2020-12-22 13:36:01.500,4427.0,4426.0,151.0,101.0
2020-12-22 13:36:02.000,4427.0,4426.0,76.0,5.0
2020-12-22 13:36:02.500,4427.0,4426.0,10.0,228.0
2020-12-22 13:36:03.000,4428.0,4427.0,263.0,83.0
2020-12-22 13:36:03.500,4428.0,4427.0,261.0,116.0
2020-12-22 13:36:04.000,4428.0,4427.0,261.0,213.0
2020-12-22 13:36:04.500,4428.0,4427.0,161.0,206.0
2020-12-22 13:36:05.000,4429.0,4428.0,285.0,43.0
2020-12-22 13:36:05.500,4429.0,4428.0,290.0,67.0
2020-12-22 13:36:06.000,4429.0,4427.0,287.0,188.0
2020-12-22 13:36:06.500,4428.0,4427.0,31.0,179.0
2020-12-22 13:36:07.000,4429.0,4428.0,21.0,97.0
2020-12-22 13:36:07.500,4429.0,4428.0,137.0,148.0
2020-12-22 13:36:08.000,4429.0,4428.0,124.0,232.0
2020-12-22 13:36:08.500,4429.0,4428.0,110.0,234.0
2020-12-22 13:36:09.000,4429.0,4428.0,118.0,209.0
2020-12-22 13:36:09.500,4429.0,4428.0,120.0,208.0
2020-12-22 13:36:10.000,4429.0,4428.0,101.0,188.0
2020-12-22 13:36:10.500,4430.0,4429.0,338.0,161.0
2020-12-22 13:36:11.000,4430.0,4429.0,345.0,1.0
2020-12-22 13:36:11.500,4430.0,4429.0,345.0,1.0
2020-12-22 13:36:12.000,4430.0,4429.0,329.0,149.0
2020-12-22 13:36:12.500,4430.0,4429.0,1.0,250.0
2020-12-22 13:36:13.000,4431.0,4430.0,140.0,85.0
2020-12-22 13:36:13.500,4431.0,4430.0,138.0,654.0
2020-12-22 13:36:14.000,4432.0,4431.0,217.0,123.0
2020-12-22 13:36:14.500,4432.0,4431.0,203.0,100.0
2020-12-22 13:36:15.000,4431.0,4430.0,94.0,476.0
2020-12-22 13:36:15.500,4431.0,4430.0,138.0,435.0
2020-12-22 13:36:16.000,4432.0,4431.0,195.0,39.0
2020-12-22 13:36:16.500,4431.0,4430.0,52.0,264.0
2020-12-22 13:36:17.000,4431.0,4430.0,98.0,287.0
2020-12-22 13:36:17.500,4431.0,4430.0,173.0,289.0
2020-12-22 13:36:18.000,4430.0,4429.0,18.0,206.0
2020-12-22 13:36:18.500,4430.0,4429.0,1.0,81.0
2020-12-22 13:36:19.000,4430.0,4428.0,74.0,71.0
2020-12-22 13:36:19.500,4429.0,4428.0,33.0,180.0
2020-12-22 13:36:20.000,4429.0,4428.0,14.0,200.0
2020-12-22 13:36:20.500,4431.0,4430.0,3.0,11.0
2020-12-22 13:36:21.000,4431.0,4429.0,86.0,41.0
2020-12-22 13:36:21.500,4430.0,4429.0,15.0,80.0
2020-12-22 13:36:22.000,4430.0,4429.0,27.0,78.0
2020-12-22 13:36:22.500,4430.0,4429.0,27.0,78.0
2020-12-22 13:36:23.000,4431.0,4430.0,204.0,1.0
2020-12-22 13:36:23.500,4430.0,4429.0,173.0,115.0
2020-12-22 13:36:24.000,4430.0,4429.0,173.0,115.0
2020-12-22 13:36:24.500,4430.0,4429.0,191.0,64.0
2020-12-22 13:36:25.000,4429.0,4428.0,2.0,211.0
2020-12-22 13:36:25.500,4430.0,4429.0,22.0,1.0
2020-12-22 13:36:26.000,4430.0,4429.0,22.0,1.0
2020-12-22 13:36:26.500,4430.0,4429.0,16.0,23.0
2020-12-22 13:36:27.000,4430.0,4429.0,145.0,233.0
2020-12-22 13:36:27.500,4430.0,4429.0,136.0,175.0
2020-12-22 13:36:28.000,4430.0,4429.0,118.0,131.0
2020-12-22 13:36:28.500,4430.0,4429.0,21.0,116.0
2020-12-22 13:36:29.000,4431.0,4430.0,144.0,29.0
2020-12-22 13:36:29.500,4431.0,4430.0,145.0,15.0
2020-12-22 13:36:30.000,4431.0,4430.0,159.0,19.0
2020-12-22 13:36:30.500,4430.0,4429.0,1.0,128.0
2020-12-22 13:36:31.000,4432.0,4431.0,195.0,18.0
2020-12-22 13:36:31.500,4431.0,4430.0,57.0,56.0
2020-12-22 13:36:32.000,4430.0,4429.0,99.0,165.0
2020-12-22 13:36:32.500,4432.0,4430.0,191.0,2.0
2020-12-22 13:36:33.000,4430.0,4429.0,3.0,127.0
2020-12-22 13:36:33.500,4430.0,4429.0,49.0,86.0
2020-12-22 13:36:34.000,4430.0,4429.0,79.0,70.0
2020-12-22 13:36:34.500,4430.0,4429.0,80.0,58.0
2020-12-22 13:36:35.000,4430.0,4429.0,1.0,89.0
2020-12-22 13:36:35.500,4431.0,4430.0,190.0,8.0
2020-12-22 13:36:36.000,4431.0,4430.0,197.0,15.0
2020-12-22 13:36:36.500,4430.0,4429.0,20.0,150.0
2020-12-22 13:36:37.000,4431.0,4430.0,139.0,17.0
2020-12-22 13:36:37.500,4430.0,4429.0,1.0,146.0
2020-12-22 13:36:38.000,4431.0,4430.0,106.0,17.0
2020-12-22 13:36:38.500,4431.0,4429.0,106.0,120.0
2020-12-22 13:36:39.000,4431.0,4430.0,94.0,56.0
2020-12-22 13:36:39.500,4431.0,4430.0,259.0,55.0
2020-12-22 13:36:40.000,4431.0,4430.0,263.0,29.0
2020-12-22 13:36:40.500,4430.0,4429.0,171.0,121.0
2020-12-22 13:36:41.000,4431.0,4429.0,32.0,110.0
2020-12-22 13:36:41.500,4431.0,4430.0,221.0,137.0
2020-12-22 13:36:42.000,4430.0,4429.0,13.0,121.0
2020-12-22 13:36:42.500,4430.0,4429.0,50.0,175.0
2020-12-22 13:36:43.000,4430.0,4429.0,39.0,185.0
2020-12-22 13:36:43.500,4430.0,4429.0,77.0,184.0
2020-12-22 13:36:44.000,4430.0,4429.0,58.0,190.0
2020-12-22 13:36:44.500,4430.0,4429.0,20.0,165.0
2020-12-22 13:36:45.000,4431.0,4430.0,298.0,29.0
2020-12-22 13:36:45.500,4430.0,4429.0,80.0,164.0
2020-12-22 13:36:46.000,4430.0,4429.0,63.0,142.0
2020-12-22 13:36:46.500,4431.0,4430.0,304.0,131.0
2020-12-22 13:36:47.000,4431.0,4430.0,241.0,17.0
2020-12-22 13:36:47.500,4430.0,4429.0,60.0,164.0
2020-12-22 13:36:48.000,4431.0,4430.0,227.0,74.0
2020-12-22 13:36:48.500,4431.0,4430.0,216.0,76.0
2020-12-22 13:36:49.000,4431.0,4430.0,210.0,112.0
2020-12-22 13:36:49.500,4431.0,4430.0,182.0,105.0
2020-12-22 13:36:50.000,4430.0,4429.0,1.0,169.0
2020-12-22 13:36:50.500,4430.0,4429.0,212.0,161.0
2020-12-22 13:36:51.000,4430.0,4428.0,221.0,205.0
2020-12-22 13:36:51.500,4429.0,4428.0,24.0,163.0
2020-12-22 13:36:52.000,4429.0,4428.0,55.0,171.0
2020-12-22 13:36:52.500,4427.0,4426.0,198.0,133.0
2020-12-22 13:36:53.000,4429.0,4428.0,137.0,2.0
2020-12-22 13:36:53.500,4429.0,4427.0,155.0,14.0
2020-12-22 13:36:54.000,4429.0,4428.0,162.0,9.0
2020-12-22 13:36:54.500,4428.0,4427.0,3.0,75.0
2020-12-22 13:36:55.000,4428.0,4427.0,62.0,69.0
2020-12-22 13:36:55.500,4428.0,4427.0,69.0,65.0
2020-12-22 13:36:56.000,4428.0,4427.0,77.0,74.0
2020-12-22 13:36:56.500,4429.0,4428.0,108.0,343.0
2020-12-22 13:36:57.000,4429.0,4428.0,73.0,359.0
2020-12-22 13:36:57.500,4429.0,4428.0,21.0,379.0
2020-12-22 13:36:58.000,4429.0,4428.0,173.0,375.0
2020-12-22 13:36:58.500,4429.0,4428.0,181.0,302.0
2020-12-22 13:36:59.000,4429.0,4428.0,199.0,105.0
2020-12-22 13:36:59.500,4428.0,4427.0,12.0,69.0
2020-12-22 13:37:00.000,4428.0,4427.0,22.0,71.0
2020-12-22 13:37:00.500,4428.0,4427.0,82.0,49.0
2020-12-22 13:37:01.000,4428.0,4427.0,86.0,187.0
2020-12-22 13:37:01.500,4428.0,4427.0,123.0,143.0
2020-12-22 13:37:02.000,4428.0,4427.0,263.0,135.0
2020-12-22 13:37:02.500,4427.0,4426.0,29.0,164.0
2020-12-22 13:37:03.000,4428.0,4427.0,284.0,230.0
2020-12-22 13:37:03.500,4428.0,4427.0,301.0,230.0
2020-12-22 13:37:04.000,4428.0,4427.0,297.0,224.0
2020-12-22 13:37:04.500,4428.0,4427.0,300.0,219.0
2020-12-22 13:37:05.000,4428.0,4427.0,301.0,219.0
2020-12-22 13:37:05.500,4428.0,4427.0,298.0,2.0
2020-12-22 13:37:06.000,4427.0,4426.0,18.0,174.0
2020-12-22 13:37:06.500,4428.0,4427.0,270.0,31.0
2020-12-22 13:37:07.000,4428.0,4427.0,274.0,39.0
2020-12-22 13:37:07.500,4428.0,4427.0,264.0,38.0
2020-12-22 13:37:08.000,4428.0,4427.0,256.0,89.0
2020-12-22 13:37:08.500,4428.0,4427.0,158.0,192.0
2020-12-22 13:37:09.000,4429.0,4428.0,241.0,216.0
2020-12-22 13:37:09.500,4430.0,4429.0,254.0,21.0
2020-12-22 13:37:10.000,4430.0,4429.0,194.0,138.0
2020-12-22 13:37:10.500,4431.0,4429.0,216.0,37.0
2020-12-22 13:37:11.000,4431.0,4430.0,199.0,226.0
2020-12-22 13:37:11.500,4431.0,4430.0,142.0,446.0
2020-12-22 13:37:12.000,4432.0,4431.0,182.0,12.0
2020-12-22 13:37:12.500,4431.0,4430.0,35.0,423.0
2020-12-22 13:37:13.000,4431.0,4430.0,35.0,423.0
2020-12-22 13:37:13.500,4432.0,4431.0,193.0,110.0
2020-12-22 13:37:14.000,4432.0,4431.0,193.0,190.0
2020-12-22 13:37:14.500,4432.0,4431.0,164.0,196.0
2020-12-22 13:37:15.000,4432.0,4431.0,168.0,195.0
2020-12-22 13:37:15.500,4432.0,4431.0,17.0,183.0
2020-12-22 13:37:16.000,4433.0,4432.0,164.0,177.0
2020-12-22 13:37:16.500,4433.0,4432.0,115.0,261.0
2020-12-22 13:37:17.000,4433.0,4432.0,113.0,292.0
2020-12-22 13:37:17.500,4433.0,4432.0,17.0,353.0
2020-12-22 13:37:18.000,4434.0,4433.0,100.0,70.0
2020-12-22 13:37:18.500,4433.0,4432.0,235.0,11.0
2020-12-22 13:37:19.000,4432.0,4431.0,2.0,117.0
2020-12-22 13:37:19.500,4433.0,4431.0,193.0,129.0
2020-12-22 13:37:20.000,4433.0,4431.0,165.0,165.0
2020-12-22 13:37:20.500,4431.0,4430.0,205.0,237.0
2020-12-22 13:37:21.000,4431.0,4430.0,85.0,231.0
2020-12-22 13:37:21.500,4432.0,4431.0,2.0,31.0
2020-12-22 13:37:22.000,4432.0,4431.0,44.0,57.0
2020-12-22 13:37:22.500,4432.0,4430.0,91.0,256.0
2020-12-22 13:37:23.000,4432.0,4431.0,125.0,23.0
2020-12-22 13:37:23.500,4432.0,4431.0,191.0,52.0
2020-12-22 13:37:24.000,4432.0,4431.0,186.0,56.0
2020-12-22 13:37:24.500,4432.0,4431.0,188.0,77.0
2020-12-22 13:37:25.000,4432.0,4431.0,177.0,79.0
2020-12-22 13:37:25.500,4432.0,4431.0,180.0,79.0
2020-12-22 13:37:26.000,4432.0,4431.0,176.0,175.0
2020-12-22 13:37:26.500,4433.0,4432.0,54.0,27.0
2020-12-22 13:37:27.000,4432.0,4431.0,21.0,171.0
2020-12-22 13:37:27.500,4432.0,4431.0,10.0,171.0
2020-12-22 13:37:28.000,4433.0,4432.0,138.0,13.0
2020-12-22 13:37:28.500,4433.0,4432.0,156.0,70.0
2020-12-22 13:37:29.000,4432.0,4431.0,27.0,98.0
2020-12-22 13:37:29.500,4432.0,4431.0,72.0,103.0
2020-12-22 13:37:30.000,4432.0,4431.0,82.0,152.0
2020-12-22 13:37:30.500,4432.0,4431.0,54.0,1.0
2020-12-22 13:37:31.000,4431.0,4430.0,78.0,351.0
2020-12-22 13:37:31.500,4431.0,4430.0,28.0,358.0
2020-12-22 13:37:32.000,4431.0,4430.0,39.0,350.0
2020-12-22 13:37:32.500,4431.0,4430.0,33.0,348.0
2020-12-22 13:37:33.000,4431.0,4430.0,65.0,312.0
2020-12-22 13:37:33.500,4429.0,4428.0,46.0,85.0
2020-12-22 13:37:34.000,4431.0,4429.0,10.0,4.0
2020-12-22 13:37:34.500,4430.0,4429.0,46.0,62.0
2020-12-22 13:37:35.000,4430.0,4429.0,68.0,10.0
2020-12-22 13:37:35.500,4430.0,4429.0,106.0,2.0
2020-12-22 13:37:36.000,4429.0,4428.0,4.0,99.0
2020-12-22 13:37:36.500,4430.0,4429.0,181.0,4.0
2020-12-22 13:37:37.000,4429.0,4428.0,98.0,110.0
2020-12-22 13:37:37.500,4429.0,4428.0,140.0,109.0
2020-12-22 13:37:38.000,4429.0,4428.0,183.0,80.0
2020-12-22 13:37:38.500,4428.0,4427.0,227.0,130.0
2020-12-22 13:37:39.000,4428.0,4426.0,753.0,707.0
2020-12-22 13:37:39.500,4428.0,4427.0,697.0,1.0
2020-12-22 13:37:40.000,4427.0,4426.0,15.0,404.0
2020-12-22 13:37:40.500,4427.0,4426.0,605.0,389.0
2020-12-22 13:37:41.000,4426.0,4425.0,108.0,826.0
2020-12-22 13:37:41.500,4426.0,4425.0,542.0,200.0
2020-12-22 13:37:42.000,4425.0,4424.0,468.0,156.0
2020-12-22 13:37:42.500,4425.0,4424.0,479.0,88.0
2020-12-22 13:37:43.000,4424.0,4423.0,237.0,269.0
2020-12-22 13:37:43.500,4424.0,4423.0,53.0,209.0
2020-12-22 13:37:44.000,4425.0,4424.0,84.0,73.0
2020-12-22 13:37:44.500,4425.0,4424.0,127.0,45.0
2020-12-22 13:37:45.000,4425.0,4424.0,153.0,59.0
2020-12-22 13:37:45.500,4425.0,4424.0,126.0,34.0
2020-12-22 13:37:46.000,4424.0,4423.0,448.0,220.0
2020-12-22 13:37:46.500,4424.0,4423.0,431.0,203.0
2020-12-22 13:37:47.000,4423.0,4422.0,3.0,443.0
2020-12-22 13:37:47.500,4424.0,4423.0,382.0,17.0
2020-12-22 13:37:48.000,4423.0,4422.0,68.0,451.0
2020-12-22 13:37:48.500,4424.0,4423.0,59.0,29.0
2020-12-22 13:37:49.000,4424.0,4423.0,52.0,2.0
2020-12-22 13:37:49.500,4424.0,4423.0,72.0,22.0
2020-12-22 13:37:50.000,4425.0,4423.0,173.0,127.0
2020-12-22 13:37:50.500,4425.0,4424.0,151.0,2.0
2020-12-22 13:37:51.000,4424.0,4423.0,279.0,216.0
2020-12-22 13:37:51.500,4424.0,4423.0,298.0,208.0
2020-12-22 13:37:52.000,4424.0,4423.0,305.0,126.0
2020-12-22 13:37:52.500,4423.0,4422.0,1.0,495.0
2020-12-22 13:37:53.000,4425.0,4424.0,147.0,58.0
2020-12-22 13:37:53.500,4425.0,4424.0,104.0,27.0
2020-12-22 13:37:54.000,4426.0,4424.0,45.0,50.0
2020-12-22 13:37:54.500,4426.0,4425.0,85.0,1.0
2020-12-22 13:37:55.000,4426.0,4425.0,110.0,41.0
2020-12-22 13:37:55.500,4426.0,4425.0,12.0,159.0
2020-12-22 13:37:56.000,4427.0,4426.0,101.0,71.0
2020-12-22 13:37:56.500,4427.0,4425.0,54.0,176.0
2020-12-22 13:37:57.000,4427.0,4426.0,118.0,23.0
2020-12-22 13:37:57.500,4426.0,4425.0,73.0,179.0
2020-12-22 13:37:58.000,4426.0,4425.0,66.0,179.0
2020-12-22 13:37:58.500,4426.0,4425.0,19.0,179.0
2020-12-22 13:37:59.000,4427.0,4426.0,130.0,33.0
2020-12-22 13:37:59.500,4426.0,4425.0,94.0,150.0
2020-12-22 13:38:00.000,4426.0,4424.0,4.0,159.0
2020-12-22 13:38:00.500,4426.0,4425.0,48.0,24.0
2020-12-22 13:38:01.000,4425.0,4424.0,10.0,146.0
2020-12-22 13:38:01.500,4425.0,4424.0,39.0,145.0
2020-12-22 13:38:02.000,4426.0,4425.0,125.0,34.0
2020-12-22 13:38:02.500,4426.0,4424.0,231.0,181.0
2020-12-22 13:38:03.000,4425.0,4424.0,50.0,176.0
2020-12-22 13:38:03.500,4425.0,4424.0,107.0,174.0
2020-12-22 13:38:04.000,4425.0,4424.0,195.0,10.0
2020-12-22 13:38:04.500,4424.0,4423.0,357.0,294.0
2020-12-22 13:38:05.000,4423.0,4422.0,227.0,259.0
2020-12-22 13:38:05.500,4423.0,4422.0,95.0,6.0
2020-12-22 13:38:06.000,4422.0,4421.0,129.0,403.0
2020-12-22 13:38:06.500,4422.0,4421.0,36.0,275.0
2020-12-22 13:38:07.000,4423.0,4422.0,49.0,2.0
2020-12-22 13:38:07.500,4421.0,4420.0,46.0,1250.0
2020-12-22 13:38:08.000,4422.0,4421.0,64.0,31.0
2020-12-22 13:38:08.500,4422.0,4421.0,68.0,13.0
2020-12-22 13:38:09.000,4422.0,4421.0,146.0,4.0
2020-12-22 13:38:09.500,4421.0,4420.0,26.0,1127.0
2020-12-22 13:38:10.000,4421.0,4420.0,2.0,1140.0
2020-12-22 13:38:10.500,4422.0,4421.0,108.0,1.0
2020-12-22 13:38:11.000,4421.0,4420.0,475.0,695.0
2020-12-22 13:38:11.500,4420.0,4419.0,107.0,489.0
2020-12-22 13:38:12.000,4420.0,4419.0,7.0,476.0
2020-12-22 13:38:12.500,4421.0,4420.0,320.0,219.0
2020-12-22 13:38:13.000,4421.0,4420.0,333.0,223.0
2020-12-22 13:38:13.500,4421.0,4420.0,320.0,176.0
2020-12-22 13:38:14.000,4421.0,4420.0,318.0,105.0
2020-12-22 13:38:14.500,4421.0,4420.0,281.0,173.0
2020-12-22 13:38:15.000,4422.0,4421.0,223.0,1.0
2020-12-22 13:38:15.500,4422.0,4421.0,293.0,22.0
2020-12-22 13:38:16.000,4422.0,4421.0,288.0,20.0
2020-12-22 13:38:16.500,4422.0,4421.0,280.0,9.0
2020-12-22 13:38:17.000,4421.0,4420.0,24.0,324.0
2020-12-22 13:38:17.500,4422.0,4421.0,296.0,20.0
2020-12-22 13:38:18.000,4422.0,4421.0,288.0,4.0
2020-12-22 13:38:18.500,4422.0,4421.0,229.0,34.0
2020-12-22 13:38:19.000,4422.0,4421.0,166.0,151.0
2020-12-22 13:38:19.500,4423.0,4422.0,154.0,247.0
2020-12-22 13:38:20.000,4423.0,4422.0,142.0,249.0
2020-12-22 13:38:20.500,4423.0,4422.0,148.0,206.0
2020-12-22 13:38:21.000,4423.0,4422.0,148.0,1.0
2020-12-22 13:38:21.500,4422.0,4421.0,1.0,137.0
2020-12-22 13:38:22.000,4422.0,4421.0,30.0,195.0
2020-12-22 13:38:22.500,4422.0,4421.0,8.0,196.0
2020-12-22 13:38:23.000,4423.0,4422.0,159.0,22.0
2020-12-22 13:38:23.500,4422.0,4421.0,10.0,209.0
2020-12-22 13:38:24.000,4422.0,4421.0,36.0,308.0
2020-12-22 13:38:24.500,4422.0,4421.0,45.0,406.0
2020-12-22 13:38:25.000,4423.0,4422.0,149.0,15.0
2020-12-22 13:38:25.500,4422.0,4421.0,34.0,345.0
2020-12-22 13:38:26.000,4423.0,4422.0,155.0,249.0
2020-12-22 13:38:26.500,4423.0,4422.0,144.0,212.0
2020-12-22 13:38:27.000,4424.0,4423.0,123.0,40.0
2020-12-22 13:38:27.500,4423.0,4422.0,31.0,165.0
2020-12-22 13:38:28.000,4423.0,4422.0,106.0,175.0
2020-12-22 13:38:28.500,4423.0,4422.0,121.0,159.0
2020-12-22 13:38:29.000,4423.0,4422.0,137.0,12.0
2020-12-22 13:38:29.500,4422.0,4421.0,30.0,484.0
2020-12-22 13:38:30.000,4423.0,4422.0,152.0,12.0
2020-12-22 13:38:30.500,4423.0,4422.0,152.0,12.0
2020-12-22 13:38:31.000,4423.0,4422.0,153.0,16.0
2020-12-22 13:38:31.500,4423.0,4422.0,149.0,1.0
2020-12-22 13:38:32.000,4422.0,4421.0,71.0,502.0
2020-12-22 13:38:32.500,4422.0,4421.0,123.0,496.0
2020-12-22 13:38:33.000,4422.0,4421.0,136.0,266.0
2020-12-22 13:38:33.500,4422.0,4421.0,200.0,81.0
2020-12-22 13:38:34.000,4421.0,4420.0,528.0,439.0
2020-12-22 13:38:34.500,4420.0,4419.0,105.0,1518.0
2020-12-22 13:38:35.000,4421.0,4420.0,47.0,25.0
2020-12-22 13:38:35.500,4420.0,4419.0,311.0,498.0
2020-12-22 13:38:36.000,4420.0,4419.0,502.0,425.0
2020-12-22 13:38:36.500,4420.0,4418.0,505.0,562.0
2020-12-22 13:38:37.000,4419.0,4418.0,88.0,413.0
2020-12-22 13:38:37.500,4419.0,4418.0,13.0,382.0
2020-12-22 13:38:38.000,4420.0,4419.0,529.0,23.0
2020-12-22 13:38:38.500,4420.0,4419.0,497.0,334.0
2020-12-22 13:38:39.000,4421.0,4420.0,209.0,407.0
2020-12-22 13:38:39.500,4422.0,4421.0,205.0,174.0
2020-12-22 13:38:40.000,4423.0,4421.0,190.0,219.0
2020-12-22 13:38:40.500,4423.0,4422.0,303.0,240.0
2020-12-22 13:38:41.000,4423.0,4421.0,294.0,355.0
2020-12-22 13:38:41.500,4422.0,4421.0,76.0,314.0
2020-12-22 13:38:42.000,4422.0,4421.0,116.0,164.0
2020-12-22 13:38:42.500,4423.0,4422.0,56.0,32.0
2020-12-22 13:38:43.000,4422.0,4421.0,15.0,33.0
2020-12-22 13:38:43.500,4422.0,4421.0,83.0,22.0
2020-12-22 13:38:44.000,4422.0,4421.0,110.0,37.0
2020-12-22 13:38:44.500,4421.0,4420.0,25.0,683.0
2020-12-22 13:38:45.000,4421.0,4420.0,43.0,189.0
2020-12-22 13:38:45.500,4420.0,4419.0,152.0,59.0
2020-12-22 13:38:46.000,4422.0,4421.0,472.0,210.0
2020-12-22 13:38:46.500,4421.0,4420.0,26.0,40.0
2020-12-22 13:38:47.000,4422.0,4420.0,475.0,93.0
2020-12-22 13:38:47.500,4420.0,4419.0,402.0,602.0
2020-12-22 13:38:48.000,4420.0,4419.0,419.0,605.0
2020-12-22 13:38:48.500,4420.0,4419.0,353.0,524.0
2020-12-22 13:38:49.000,4420.0,4419.0,330.0,415.0
2020-12-22 13:38:49.500,4420.0,4419.0,324.0,397.0
2020-12-22 13:38:50.000,4420.0,4419.0,308.0,395.0
2020-12-22 13:38:50.500,4420.0,4419.0,291.0,390.0
2020-12-22 13:38:51.000,4419.0,4418.0,153.0,326.0
2020-12-22 13:38:51.500,4419.0,4418.0,296.0,1.0
2020-12-22 13:38:52.000,4419.0,4417.0,295.0,596.0
2020-12-22 13:38:52.500,4418.0,4417.0,297.0,588.0
2020-12-22 13:38:53.000,4418.0,4417.0,252.0,525.0
2020-12-22 13:38:53.500,4418.0,4417.0,288.0,519.0
2020-12-22 13:38:54.000,4418.0,4417.0,303.0,412.0
2020-12-22 13:38:54.500,4418.0,4417.0,91.0,267.0
2020-12-22 13:38:55.000,4419.0,4418.0,42.0,15.0
2020-12-22 13:38:55.500,4419.0,4418.0,105.0,29.0
2020-12-22 13:38:56.000,4419.0,4418.0,110.0,248.0
2020-12-22 13:38:56.500,4420.0,4419.0,306.0,43.0
2020-12-22 13:38:57.000,4420.0,4419.0,316.0,16.0
2020-12-22 13:38:57.500,4419.0,4418.0,17.0,224.0
2020-12-22 13:38:58.000,4419.0,4418.0,30.0,213.0
2020-12-22 13:38:58.500,4419.0,4418.0,261.0,216.0
2020-12-22 13:38:59.000,4419.0,4418.0,278.0,2.0
2020-12-22 13:38:59.500,4418.0,4417.0,31.0,116.0
2020-12-22 13:39:00.000,4418.0,4417.0,4.0,128.0
2020-12-22 13:39:00.500,4419.0,4418.0,247.0,1.0
2020-12-22 13:39:01.000,4418.0,4417.0,36.0,133.0
2020-12-22 13:39:01.500,4420.0,4418.0,27.0,124.0
2020-12-22 13:39:02.000,4420.0,4419.0,44.0,29.0
2020-12-22 13:39:02.500,4421.0,4420.0,211.0,65.0
2020-12-22 13:39:03.000,4421.0,4420.0,215.0,52.0
2020-12-22 13:39:03.500,4421.0,4420.0,215.0,52.0
2020-12-22 13:39:04.000,4422.0,4420.0,284.0,41.0
2020-12-22 13:39:04.500,4420.0,4419.0,32.0,37.0
2020-12-22 13:39:05.000,4420.0,4419.0,21.0,80.0
2020-12-22 13:39:05.500,4421.0,4420.0,10.0,92.0
2020-12-22 13:39:06.000,4420.0,4419.0,238.0,92.0
2020-12-22 13:39:06.500,4420.0,4419.0,281.0,73.0
2020-12-22 13:39:07.000,4419.0,4418.0,13.0,130.0
2020-12-22 13:39:07.500,4419.0,4418.0,61.0,92.0
2020-12-22 13:39:08.000,4419.0,4418.0,109.0,91.0
2020-12-22 13:39:08.500,4419.0,4418.0,139.0,103.0
2020-12-22 13:39:09.000,4419.0,4418.0,148.0,67.0
2020-12-22 13:39:09.500,4418.0,4417.0,10.0,156.0
2020-12-22 13:39:10.000,4418.0,4417.0,10.0,156.0
2020-12-22 13:39:10.500,4419.0,4418.0,36.0,52.0
2020-12-22 13:39:11.000,4420.0,4419.0,475.0,32.0
2020-12-22 13:39:11.500,4420.0,4419.0,494.0,29.0
2020-12-22 13:39:12.000,4421.0,4420.0,186.0,5.0
2020-12-22 13:39:12.500,4420.0,4419.0,38.0,14.0
2020-12-22 13:39:13.000,4421.0,4419.0,198.0,52.0
2020-12-22 13:39:13.500,4420.0,4419.0,19.0,38.0
2020-12-22 13:39:14.000,4420.0,4419.0,50.0,64.0
2020-12-22 13:39:14.500,4420.0,4419.0,33.0,76.0
2020-12-22 13:39:15.000,4421.0,4420.0,187.0,84.0
2020-12-22 13:39:15.500,4420.0,4419.0,397.0,79.0
2020-12-22 13:39:16.000,4420.0,4419.0,407.0,51.0
2020-12-22 13:39:16.500,4420.0,4419.0,361.0,65.0
2020-12-22 13:39:17.000,4420.0,4419.0,284.0,98.0
2020-12-22 13:39:17.500,4421.0,4420.0,357.0,18.0
2020-12-22 13:39:18.000,4421.0,4420.0,351.0,70.0
2020-12-22 13:39:18.500,4421.0,4420.0,257.0,71.0
2020-12-22 13:39:19.000,4422.0,4420.0,82.0,79.0
2020-12-22 13:39:19.500,4421.0,4420.0,8.0,86.0
2020-12-22 13:39:20.000,4423.0,4421.0,246.0,87.0
2020-12-22 13:39:20.500,4421.0,4420.0,24.0,285.0
2020-12-22 13:39:21.000,4422.0,4420.0,81.0,19.0
2020-12-22 13:39:21.500,4420.0,4419.0,2.0,126.0
2020-12-22 13:39:22.000,4421.0,4420.0,188.0,227.0
2020-12-22 13:39:22.500,4420.0,4419.0,61.0,123.0
2020-12-22 13:39:23.000,4420.0,4419.0,42.0,124.0
2020-12-22 13:39:23.500,4420.0,4419.0,37.0,148.0
2020-12-22 13:39:24.000,4421.0,4420.0,157.0,117.0
2020-12-22 13:39:24.500,4421.0,4420.0,103.0,136.0
2020-12-22 13:39:25.000,4421.0,4420.0,204.0,211.0
2020-12-22 13:39:25.500,4421.0,4420.0,159.0,171.0
2020-12-22 13:39:26.000,4421.0,4420.0,125.0,104.0
2020-12-22 13:39:26.500,4422.0,4421.0,163.0,306.0
2020-12-22 13:39:27.000,4422.0,4421.0,144.0,285.0
2020-12-22 13:39:27.500,4421.0,4420.0,107.0,109.0
2020-12-22 13:39:28.000,4421.0,4420.0,83.0,112.0
